block,method,rel_gain_pct,train_time_ratio,extra_params,peak_mem_delta_mib
Weather|96|TimesNet,fredf,2.1081171432440047,1.030368932038835,0.0,0.52001953125
Weather|96|iTransformer,fredf,1.2867920457803443,1.0399343544857766,0.0,-0.24560546875
Weather|192|DLinear,fredf,1.9303744683126207,1.6910755148741419,0.0,0.74365234375
Weather|192|PatchTST,fredf,-4.940449895398942,0.6298044504383007,0.0,-0.49169921875
Weather|192|TimesNet,fredf,0.7475941209067064,1.469122937600794,0.0,-0.73974609375
Weather|192|iTransformer,fredf,1.2233055033039586,1.4547662416514877,0.0,-0.49169921875
Weather|336|DLinear,fredf,0.9622363660354006,1.6959314775160599,0.0,1.74658203125
Weather|336|PatchTST,fredf,-3.273824134762667,0.5268729641693811,0.0,-0.86083984375
Weather|336|TimesNet,fredf,-1.743672438722653,1.2326598790964047,0.0,-6.20458984375
Weather|336|iTransformer,fredf,0.12573616991176134,1.5307108350586611,0.0,-0.86083984375
Weather|720|DLinear,fredf,0.6288436918827393,0.7047913446676971,0.0,3.77587890625
Weather|720|PatchTST,fredf,-2.58840760810914,0.46557377049180326,0.0,-1.77880859375
Weather|720|TimesNet,fredf,5.504485102284298,0.7961402731316101,0.0,22.84619140625
Weather|720|iTransformer,fredf,0.34352291375496347,0.9308026888098062,0.0,-3.40576171875
ETTh1|96|DLinear,revin,-0.670929686070992,1.1198156682027651,0.0,0.20703125
ETTh1|96|PatchTST,revin,0.3705398886145571,1.1253430924062213,0.0,0.0
ETTh1|96|TimesNet,revin,0.8407249152866633,0.9449262792714658,0.0,-1.56640625
ETTh1|96|iTransformer,revin,0.3158325843447977,1.1351351351351353,0.0,0.0
ETTh1|192|DLinear,revin,-0.37067163078691695,1.3315881326352532,0.0,0.2890625
ETTh1|336|DLinear,revin,-0.3306714129254052,1.1885625965996913,0.0,0.412109375
ETTh1|720|DLinear,revin,5.867824719140144,1.5362035225048927,0.0,0.740234375
ETTh1|720|PatchTST,revin,1.589284480655367,0.8007312614259597,0.0,0.0
ETTh1|720|TimesNet,revin,-8.607702639120065,1.5573415896174403,0.0,3.313151041666515
ETTh1|720|iTransformer,revin,-3.498189403231626,1.004,0.0,0.0
ETTh2|96|DLinear,revin,14.748851500493942,1.4757085020242917,0.0,0.20703125
ETTh2|192|DLinear,revin,20.659030245849024,1.2905405405405406,0.0,0.2890625
ETTh2|336|DLinear,revin,29.497425537548544,1.4667931688804554,0.0,0.412109375
ETTh2|720|DLinear,revin,49.2639898072219,1.281505728314239,0.0,0.740234375
ETTm1|96|DLinear,revin,-2.28170121474138,1.0530973451327432,0.0,0.20703125
ETTm1|192|DLinear,revin,-2.41563620721311,1.0448065173116088,0.0,0.2890625
ETTm1|336|DLinear,revin,-2.024175707322012,2.084507042253521,0.0,0.412109375
ETTm1|720|DLinear,revin,-2.8640685427363066,1.4545454545454546,0.0,0.740234375
ETTm2|96|DLinear,revin,5.941119368818202,0.7537878787878788,0.0,0.20703125
ETTm2|192|DLinear,revin,13.470410821844686,1.301829268292683,0.0,0.2890625
ETTm2|336|DLinear,revin,20.4064149276501,1.2494117647058824,0.0,0.412109375
ETTm2|720|DLinear,revin,26.843744336901864,1.5567567567567568,0.0,0.740234375
Electricity|96|DLinear,revin,-1.333783995880101,1.0295566502463056,0.0,7.4462890625
Electricity|192|DLinear,revin,-1.5754282230849317,1.023063276167948,0.0,4.50634765625
Electricity|336|DLinear,revin,-2.2542460136675664,1.0242214532871972,0.0,3.21044921875
Electricity|720|DLinear,revin,-4.42219781018731,1.0104096709200805,0.0,7.8623046875
Exchange|96|DLinear,revin,7.2039386216295815,1.8773946360153253,0.0,0.236328125
Exchange|192|DLinear,revin,3.5347974873160846,1.3904494382022472,0.0,0.330078125
Exchange|336|DLinear,revin,-0.34036034284744904,1.384180790960452,0.0,0.470703125
Exchange|720|DLinear,revin,-14.057734914718242,1.0209424083769634,0.0,0.845703125
ILI|24|DLinear,revin,-0.6617047178852009,0.9956140350877192,0.0,0.06884765625
ILI|36|DLinear,revin,0.0795893637839714,1.018018018018018,0.0,0.0791015625
ILI|48|DLinear,revin,2.330646783536022,1.0180995475113122,0.0,0.08935546875
ILI|60|DLinear,revin,4.253047202973417,0.9955357142857144,0.0,0.099609375
Weather|96|DLinear,revin,0.0472730141388365,1.0369913686806411,0.0,0.62109375
Weather|96|PatchTST,revin,0.008155716313870246,1.018181818181818,0.0,0.0
Weather|96|TimesNet,revin,0.08613365617037515,0.8740711974110033,0.0,0.78125
Weather|96|iTransformer,revin,-0.052233715286920966,1.025164113785558,0.0,0.0
Weather|192|DLinear,revin,-0.6172238541297944,2.05720823798627,0.0,0.8671875
Weather|336|DLinear,revin,-3.3171376824286343,2.0599571734475375,0.0,1.236328125
Weather|720|DLinear,revin,-5.450738899026792,1.0448222565687788,0.0,2.09765625
Weather|720|PatchTST,revin,-0.0016722400843634424,1.0170491803278687,0.0,0.056640625
Weather|720|TimesNet,revin,5.564650565915452,0.6098903474402693,0.0,0.08203125
Weather|720|iTransformer,revin,0.33810888817573725,0.6113088177145116,0.0,-1.001953125
ETTh1|96|DLinear,san_lite,-3.7188580570869165,1.7127496159754223,0.0,0.384765625
ETTh1|96|PatchTST,san_lite,-2.9515605574320203,1.578225068618481,0.0,0.0
ETTh1|96|TimesNet,san_lite,-4.075646677914855,3.633998265394623,0.0,0.58203125
ETTh1|96|iTransformer,san_lite,-3.6148964446134184,2.0575793184488838,0.0,0.0
ETTh1|192|DLinear,san_lite,-3.25537435324271,2.511343804537522,0.0,0.63427734375
ETTh1|192|PatchTST,san_lite,-2.4480642094854956,1.7479747974797482,0.0,0.0
ETTh1|192|TimesNet,san_lite,-6.06225990673346,0.7687735438317528,0.0,-1.0517578125
ETTh1|192|iTransformer,san_lite,-4.770460942881462,1.8340757238307348,0.0,0.0
